instance_id,business_id,name,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open,price,takeout,delivery,outdoor_seating,good_for_kids,alcohol,wifi,ambience,hours
CR8n4CVq19UqPpJlapQ7jg__seafood,CR8n4CVq19UqPpJlapQ7jg,MRB Bar And Restaurant,Seafood,CR8n4CVq19UqPpJlapQ7jg,Seafood,29.9595007,-90.0609279,1568.400706,336.548610,New Orleans,LA,4.0,105,1,,true,true,true,true,full_bar,free,casual|trendy,"{""Monday"": ""12:0-1:0"", ""Tuesday"": ""12:0-1:0"", ""Wednesday"": ""12:0-1:0"", ""Thursday"": ""12:0-1:0"", ""Friday"": ""12:0-1:0"", ""Saturday"": ""12:0-1:0"", ""Sunday"": ""12:0-1:0""}"
i4RtFXoDy45vFD2A3vSeVQ__pizza,i4RtFXoDy45vFD2A3vSeVQ,Papa John's Pizza,Pizza,i4RtFXoDy45vFD2A3vSeVQ,Pizza,29.9449857,-90.0768302,36.373564,-1277.447980,New Orleans,LA,1.5,22,1,1,true,true,false,true,,,classy,
ZLWgkXEvsCc2mgCnSo5eZg__art_galleries,ZLWgkXEvsCc2mgCnSo5eZg,Home Malone,Art Galleries,ZLWgkXEvsCc2mgCnSo5eZg,Art Galleries,29.9204380,-90.1041490,-2595.518871,-4007.031451,New Orleans,LA,4.5,10,1,,,,,,,,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:0-18:0"", ""Wednesday"": ""10:0-15:0"", ""Thursday"": ""10:0-16:0"", ""Friday"": ""10:0-15:0"", ""Saturday"": ""10:0-18:0"", ""Sunday"": ""10:0-16:0""}"
LYd7px5BfCrGeNLHyaDW6w__seafood,LYd7px5BfCrGeNLHyaDW6w,Louisiana Seafood Festival,Seafood,LYd7px5BfCrGeNLHyaDW6w,Seafood,29.9892810,-90.0893940,-1174.022888,3647.973604,New Orleans,LA,4.5,20,1,1,true,false,true,true,beer_and_wine,no,casual,
4uVI_mem7ikrOdUvtwZdeA__pizza,4uVI_mem7ikrOdUvtwZdeA,French Quarter Pizzeria and Bar,Pizza,4uVI_mem7ikrOdUvtwZdeA,Pizza,29.9530050,-90.0664060,1040.640704,-385.741273,New Orleans,LA,3.0,15,0,2,,,false,false,full_bar,no,,
jXrhIVKcJ-upvglUmfC1pA__burgers,jXrhIVKcJ-upvglUmfC1pA,Clover Grill,Burgers,jXrhIVKcJ-upvglUmfC1pA,Burgers,29.9602815,-90.0640023,1272.213095,423.369729,New Orleans,LA,3.5,768,1,2,true,false,false,true,none,no,divey,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Friday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0""}"
OyF6c2he3Aej9itlH8oz-A__southern,OyF6c2he3Aej9itlH8oz-A,Jewel Of The South,Southern,OyF6c2he3Aej9itlH8oz-A,Southern,29.9586160,-90.0695340,739.289270,238.174323,New Orleans,LA,4.5,71,1,,false,false,true,,full_bar,free,classy,"{""Monday"": ""0:0-0:0"", ""Wednesday"": ""17:0-23:0"", ""Thursday"": ""17:0-23:0"", ""Friday"": ""17:0-23:0"", ""Saturday"": ""17:0-23:0"", ""Sunday"": ""10:30-23:0""}"
rMP-lHLZt3UqkeFQ--OyTQ__american_(new),rMP-lHLZt3UqkeFQ--OyTQ,The Green Burrito Nola,American (New),rMP-lHLZt3UqkeFQ--OyTQ,American (New),29.9674650,-90.0449019,3112.345102,1222.139587,New Orleans,LA,3.0,5,0,1,true,true,,false,none,no,,
tz__wL5D6vb6g3f7Xda84w__cafes,tz__wL5D6vb6g3f7Xda84w,Mojo Coffee Roasters,Cafes,tz__wL5D6vb6g3f7Xda84w,Cafes,29.9177391,-90.0961387,-1823.806791,-4307.135853,New Orleans,LA,5.0,7,1,,true,true,,,,free,,"{""Monday"": ""7:0-14:0"", ""Tuesday"": ""7:0-14:0"", ""Wednesday"": ""7:0-14:0"", ""Thursday"": ""7:0-14:0"", ""Friday"": ""7:0-14:0"", ""Saturday"": ""8:0-15:0"", ""Sunday"": ""8:0-15:0""}"
gM_MsfKNj739jK2NBZw3RQ__cocktail_bars,gM_MsfKNj739jK2NBZw3RQ,New Orleans Original Daiquiris,Cocktail Bars,gM_MsfKNj739jK2NBZw3RQ,Cocktail Bars,29.9584761,-90.0659362,1085.901223,222.618131,New Orleans,LA,4.0,13,1,2,,,false,,full_bar,,,
10hPLwziCqeDbL5sjWtbFQ__american_(traditional),10hPLwziCqeDbL5sjWtbFQ,Blaze Bistro 504,American (Traditional),10hPLwziCqeDbL5sjWtbFQ,American (Traditional),30.0409215,-89.9551312,11760.851855,9390.140999,New Orleans,LA,4.0,8,1,,,,,,,,,"{""Monday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:0"", ""Sunday"": ""11:0-21:0""}"
TEv0kn08Hq2UZ3k74Ieh_Q__desserts,TEv0kn08Hq2UZ3k74Ieh_Q,New Orleans Coffee & Beignet,Desserts,TEv0kn08Hq2UZ3k74Ieh_Q,Desserts,29.9268988,-90.0996134,-2158.559293,-3288.622276,New Orleans,LA,4.0,186,0,1,true,false,true,,,free,,"{""Monday"": ""7:0-20:0"", ""Tuesday"": ""7:0-20:0"", ""Wednesday"": ""7:0-20:0"", ""Thursday"": ""7:0-20:0"", ""Friday"": ""7:0-20:0"", ""Saturday"": ""7:0-20:0"", ""Sunday"": ""7:0-20:0""}"
wF04EPEjL_0S5zN4ckp9Hw__fitness_and_instruction,wF04EPEjL_0S5zN4ckp9Hw,Bayou Oaks at City Park - North Course,Fitness & Instruction,wF04EPEjL_0S5zN4ckp9Hw,Fitness & Instruction,30.0115230,-90.0884270,-1080.861827,6121.172432,New Orleans,LA,3.0,11,1,,,,,true,,,,"{""Monday"": ""7:0-19:0"", ""Tuesday"": ""7:0-19:0"", ""Wednesday"": ""7:0-19:0"", ""Thursday"": ""7:0-19:0"", ""Friday"": ""7:0-19:0"", ""Saturday"": ""6:0-19:0"", ""Sunday"": ""6:0-19:0""}"
UGefDZNmnBztS0eoXWtHyQ__southern,UGefDZNmnBztS0eoXWtHyQ,The Joint,Southern,UGefDZNmnBztS0eoXWtHyQ,Southern,29.9613336,-90.0355517,4013.143111,540.358073,New Orleans,LA,4.5,1335,1,2,true,,,true,full_bar,no,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""11:30-21:0"", ""Wednesday"": ""11:30-21:0"", ""Thursday"": ""11:30-21:0"", ""Friday"": ""11:30-22:0"", ""Saturday"": ""11:30-22:0""}"
3uZDQ582PUBqawE9uRBtfA__coffee_and_tea,3uZDQ582PUBqawE9uRBtfA,Gingerbread Caffe,Coffee & Tea,3uZDQ582PUBqawE9uRBtfA,Coffee & Tea,30.0050850,-90.1089450,-3057.565379,5405.298506,New Orleans,LA,3.0,11,0,2,true,false,true,true,none,,,"{""Tuesday"": ""7:0-19:0"", ""Wednesday"": ""7:0-19:0"", ""Thursday"": ""7:0-19:0"", ""Friday"": ""7:0-19:0"", ""Saturday"": ""8:0-19:0"", ""Sunday"": ""8:0-19:0""}"
GRx3ep-o6K05floY0eMAAg__desserts,GRx3ep-o6K05floY0eMAAg,Amorino Gelato al Naturale,Desserts,GRx3ep-o6K05floY0eMAAg,Desserts,29.9532233,-90.0686492,824.533961,-361.468198,New Orleans,LA,3.5,158,1,2,true,true,,true,,,,"{""Monday"": ""14:0-23:30"", ""Tuesday"": ""14:0-23:30"", ""Wednesday"": ""14:0-23:30"", ""Thursday"": ""8:0-0:0"", ""Friday"": ""11:0-0:0"", ""Saturday"": ""11:0-0:0"", ""Sunday"": ""11:0-0:0""}"
H5KRna9A6mDQEJ2ZN0zL6g__southern,H5KRna9A6mDQEJ2ZN0zL6g,La Petite Grocery,Southern,H5KRna9A6mDQEJ2ZN0zL6g,Southern,29.9206555,-90.1000744,-2202.972020,-3982.846521,New Orleans,LA,4.0,715,1,3,true,true,,false,full_bar,no,classy,"{""Monday"": ""17:0-21:30"", ""Tuesday"": ""17:0-21:30"", ""Wednesday"": ""17:0-21:30"", ""Thursday"": ""17:0-21:30"", ""Friday"": ""17:0-22:30"", ""Saturday"": ""17:0-22:30"", ""Sunday"": ""17:0-21:30""}"
IMRrO1LUSq54ukcyBpimhA__seafood,IMRrO1LUSq54ukcyBpimhA,Favori Deli,Seafood,IMRrO1LUSq54ukcyBpimhA,Seafood,29.9408861,-90.1279461,-4888.130827,-1733.303331,New Orleans,LA,4.0,71,1,1,true,true,false,true,none,no,casual,"{""Monday"": ""9:0-15:0"", ""Tuesday"": ""9:0-15:0"", ""Wednesday"": ""9:0-20:0"", ""Thursday"": ""9:0-20:0"", ""Friday"": ""9:0-20:0"", ""Saturday"": ""9:0-20:0"", ""Sunday"": ""9:0-20:0""}"
33BCnuP8VxmFzolIdgWmdQ__venues_and_event_spaces,33BCnuP8VxmFzolIdgWmdQ,Hideout Bar,Venues & Event Spaces,33BCnuP8VxmFzolIdgWmdQ,Venues & Event Spaces,29.9567235,-90.0675942,926.169549,27.737633,New Orleans,LA,4.5,17,1,,true,true,true,,full_bar,,,"{""Monday"": ""11:0-1:0"", ""Tuesday"": ""11:0-1:0"", ""Wednesday"": ""11:0-1:0"", ""Thursday"": ""11:0-1:0"", ""Friday"": ""11:0-1:0"", ""Saturday"": ""11:0-1:0"", ""Sunday"": ""11:0-1:0""}"
v6jwV7KioqcHtf0hHe6lMw__art_galleries,v6jwV7KioqcHtf0hHe6lMw,Frenchmen Art Market,Art Galleries,v6jwV7KioqcHtf0hHe6lMw,Art Galleries,29.9689377,-90.0557385,2068.347358,1385.896582,New Orleans,LA,4.5,89,1,2,,,,true,,,,"{""Monday"": ""19:0-1:0"", ""Thursday"": ""19:0-1:0"", ""Friday"": ""19:0-1:0"", ""Saturday"": ""19:0-1:0"", ""Sunday"": ""18:0-0:0""}"
ecI3FBTM0f99Fnml3kNKfg__cajun_creole,ecI3FBTM0f99Fnml3kNKfg,Arnaud's Restaurant,Cajun/Creole,ecI3FBTM0f99Fnml3kNKfg,Cajun/Creole,29.9558322,-90.0686549,823.981740,-71.370542,New Orleans,LA,3.5,792,1,3,false,false,false,false,full_bar,no,classy,"{""Wednesday"": ""17:30-21:0"", ""Thursday"": ""17:30-21:0"", ""Friday"": ""17:30-21:0"", ""Saturday"": ""17:30-21:0""}"
i9ahyW_GpP1nrMomY5BoFQ__southern,i9ahyW_GpP1nrMomY5BoFQ,Walker's Southern Style BBQ,Southern,i9ahyW_GpP1nrMomY5BoFQ,Southern,30.0515751,-89.9789026,9470.715837,10574.768905,New Orleans,LA,4.5,49,1,2,true,false,true,true,none,no,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:30-18:0"", ""Wednesday"": ""10:30-18:0"", ""Thursday"": ""10:30-18:0"", ""Friday"": ""10:30-18:0"", ""Saturday"": ""10:30-18:0""}"
2nRFTI41Cm5GldHexAczbA__beer,2nRFTI41Cm5GldHexAczbA,Finnegan's Easy,Beer,2nRFTI41Cm5GldHexAczbA,Beer,29.9583456,-90.0650605,1170.266136,208.107173,New Orleans,LA,3.5,107,1,2,,,true,,full_bar,free,casual,"{""Monday"": ""12:0-4:0"", ""Tuesday"": ""12:0-4:0"", ""Wednesday"": ""12:0-4:0"", ""Thursday"": ""12:0-4:0"", ""Friday"": ""12:0-5:0"", ""Saturday"": ""12:0-5:0"", ""Sunday"": ""12:0-4:0""}"
lp0TmbJweMHcfdljcqnaWg__burgers,lp0TmbJweMHcfdljcqnaWg,G B's Patio Bar & Grill,Burgers,lp0TmbJweMHcfdljcqnaWg,Burgers,29.9448740,-90.1330280,-5377.720932,-1289.868470,New Orleans,LA,3.5,39,0,2,true,false,true,true,full_bar,no,casual,
FYjx8q5ukCIkhKjCCA9MAQ__beer,FYjx8q5ukCIkhKjCCA9MAQ,Joe's French Quarter Wine Cellar,Beer,FYjx8q5ukCIkhKjCCA9MAQ,Beer,29.9592166,-90.0665120,1030.428667,304.958088,New Orleans,LA,4.5,10,0,2,,,,,,,,
ClNOUx5OxrA5mB7d9ub0bQ__fitness_and_instruction,ClNOUx5OxrA5mB7d9ub0bQ,barre3 New Orleans - Uptown,Fitness & Instruction,ClNOUx5OxrA5mB7d9ub0bQ,Fitness & Instruction,29.9205544,-90.1119611,-3348.136148,-3994.084874,New Orleans,LA,4.5,44,1,3,,,,true,,,,"{""Monday"": ""6:0-20:0"", ""Tuesday"": ""6:0-20:0"", ""Wednesday"": ""6:0-20:0"", ""Thursday"": ""6:0-20:0"", ""Friday"": ""6:0-20:0"", ""Saturday"": ""6:0-20:0"", ""Sunday"": ""6:0-20:0""}"
ZfiHVKQazjdPuwECrZ-dag__cajun_creole,ZfiHVKQazjdPuwECrZ-dag,The Alpine,Cajun/Creole,ZfiHVKQazjdPuwECrZ-dag,Cajun/Creole,29.9570414,-90.0640372,1268.850830,63.086549,New Orleans,LA,3.0,71,0,2,true,false,true,true,full_bar,no,casual,"{""Monday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Friday"": ""11:0-22:0"", ""Saturday"": ""9:0-23:30"", ""Sunday"": ""9:0-23:30""}"
MwoucYpvQ8zTIQm23G5cvA__art_galleries,MwoucYpvQ8zTIQm23G5cvA,Angela King Gallery,Art Galleries,MwoucYpvQ8zTIQm23G5cvA,Art Galleries,29.9549517,-90.0678034,906.015226,-169.277810,New Orleans,LA,4.5,11,1,3,,,,false,,,,"{""Monday"": ""10:0-17:0"", ""Tuesday"": ""10:0-17:0"", ""Wednesday"": ""10:0-17:0"", ""Thursday"": ""10:0-17:0"", ""Friday"": ""10:0-17:0"", ""Saturday"": ""10:0-17:0"", ""Sunday"": ""11:0-17:0""}"
4FDOh7BAb0pgLuD8rjl3bg__coffee_and_tea,4FDOh7BAb0pgLuD8rjl3bg,Dee's Coffee,Coffee & Tea,4FDOh7BAb0pgLuD8rjl3bg,Coffee & Tea,29.9510108,-90.0729484,410.346069,-607.486502,New Orleans,LA,3.5,171,0,1,true,,true,,,free,,"{""Monday"": ""6:30-17:0"", ""Tuesday"": ""6:30-17:0"", ""Wednesday"": ""6:30-17:0"", ""Thursday"": ""6:30-17:0"", ""Friday"": ""6:30-17:0"", ""Saturday"": ""7:0-14:0"", ""Sunday"": ""8:0-12:0""}"
lf5FOV5Q935i652lhnGKuw__american_(traditional),lf5FOV5Q935i652lhnGKuw,Mermaids,American (Traditional),lf5FOV5Q935i652lhnGKuw,American (Traditional),30.0274521,-89.9874134,8650.783828,7892.408584,New Orleans,LA,3.0,16,1,2,true,true,false,,full_bar,free,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""17:0-21:0"", ""Wednesday"": ""17:0-21:0"", ""Thursday"": ""17:0-21:0"", ""Friday"": ""17:0-22:0"", ""Saturday"": ""17:0-22:0"", ""Sunday"": ""17:0-21:0""}"
-0__F9fnKt8uioCKztF5Ww__cafes,-0__F9fnKt8uioCKztF5Ww,Piscobar,Cafes,-0__F9fnKt8uioCKztF5Ww,Cafes,29.9516963,-90.0732350,382.735033,-531.262274,New Orleans,LA,4.0,66,1,2,false,false,true,false,full_bar,free,casual|hipster,"{""Wednesday"": ""17:0-23:0"", ""Thursday"": ""17:0-23:0"", ""Friday"": ""17:0-0:0"", ""Saturday"": ""17:0-0:0"", ""Sunday"": ""12:0-19:0""}"
8kh6Z3c8UHQKmsy0_TbOnA__seafood,8kh6Z3c8UHQKmsy0_TbOnA,Carmo,Seafood,8kh6Z3c8UHQKmsy0_TbOnA,Seafood,29.9455562,-90.0699021,703.831189,-1214.016568,New Orleans,LA,4.5,1164,1,2,true,true,true,true,full_bar,free,casual|classy,"{""Monday"": ""9:0-22:0"", ""Tuesday"": ""9:0-22:0"", ""Wednesday"": ""9:0-22:0"", ""Thursday"": ""9:0-22:0"", ""Friday"": ""11:0-22:0"", ""Saturday"": ""9:0-22:0""}"
qBD4MOO_kWoTTVkDQbDEag__beer,qBD4MOO_kWoTTVkDQbDEag,The Wine Seller,Beer,qBD4MOO_kWoTTVkDQbDEag,Beer,29.9245280,-90.1090360,-3066.332316,-3552.243572,New Orleans,LA,4.5,12,1,2,true,,,,,,,"{""Monday"": ""12:0-19:0"", ""Tuesday"": ""10:0-19:0"", ""Wednesday"": ""10:0-19:0"", ""Thursday"": ""10:0-19:0"", ""Friday"": ""10:0-19:0"", ""Saturday"": ""10:0-19:0"", ""Sunday"": ""12:0-17:0""}"
4kUAPmuQx5R_J0Pzw_eARw__american_(new),4kUAPmuQx5R_J0Pzw_eARw,Splendid Pig,American (New),4kUAPmuQx5R_J0Pzw_eARw,American (New),29.9377782,-90.0814288,-406.657542,-2078.882084,New Orleans,LA,5.0,11,0,2,true,,true,true,full_bar,free,,"{""Monday"": ""11:0-16:0"", ""Tuesday"": ""11:0-16:0"", ""Wednesday"": ""11:0-16:0"", ""Thursday"": ""11:0-16:0"", ""Friday"": ""11:0-20:0"", ""Saturday"": ""11:0-20:0"", ""Sunday"": ""11:0-16:0""}"
Q6BQcgabriKd5wPxvzOIWg__desserts,Q6BQcgabriKd5wPxvzOIWg,Sucré,Desserts,Q6BQcgabriKd5wPxvzOIWg,Desserts,29.9552870,-90.0667130,1011.064332,-131.994100,New Orleans,LA,4.5,821,0,2,true,,false,true,,free,,"{""Monday"": ""0:0-0:0"", ""Wednesday"": ""10:0-21:0"", ""Thursday"": ""10:0-21:0"", ""Friday"": ""9:0-22:0"", ""Saturday"": ""9:0-22:0"", ""Sunday"": ""9:0-22:0""}"
uxHR2GuFsVYPi0H5wi89XA__art_galleries,uxHR2GuFsVYPi0H5wi89XA,Nola Art Bar,Art Galleries,uxHR2GuFsVYPi0H5wi89XA,Art Galleries,29.9683943,-90.0573564,1912.478917,1325.473176,New Orleans,LA,4.0,32,1,,,,true,,full_bar,no,classy,"{""Tuesday"": ""16:0-23:0"", ""Wednesday"": ""16:0-23:0"", ""Thursday"": ""16:0-23:0"", ""Friday"": ""16:0-23:0"", ""Saturday"": ""16:0-23:0""}"
rM8y70TiuZEzdSJCU8kWsQ__pizza,rM8y70TiuZEzdSJCU8kWsQ,Snookers,Pizza,rM8y70TiuZEzdSJCU8kWsQ,Pizza,29.9607260,-90.0595270,1703.363373,472.795942,New Orleans,LA,5.0,9,0,1,false,false,,false,,,,
Hj_-qd7KyQPRqTWzWgsFag__american_(traditional),Hj_-qd7KyQPRqTWzWgsFag,World Of Beer,American (Traditional),Hj_-qd7KyQPRqTWzWgsFag,American (Traditional),29.9444230,-90.0660621,1073.772020,-1340.017451,New Orleans,LA,3.0,143,0,2,true,false,false,false,full_bar,free,casual|trendy,"{""Monday"": ""12:0-0:0"", ""Tuesday"": ""12:0-0:0"", ""Wednesday"": ""12:0-0:0"", ""Thursday"": ""12:0-0:0"", ""Friday"": ""11:0-2:0"", ""Saturday"": ""11:0-2:0"", ""Sunday"": ""11:0-0:0""}"
m1xhXDF9V4y5pbdWONaQDg__southern,m1xhXDF9V4y5pbdWONaQDg,The Flying Pig Cafe,Southern,m1xhXDF9V4y5pbdWONaQDg,Southern,29.9243916,-90.1084046,-3005.503258,-3567.410581,New Orleans,LA,4.0,51,0,2,true,false,false,true,full_bar,free,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""8:0-15:0"", ""Wednesday"": ""8:0-15:0"", ""Thursday"": ""8:0-21:0"", ""Friday"": ""8:0-21:0"", ""Saturday"": ""8:0-21:0"", ""Sunday"": ""8:0-15:0""}"
Qqk-jhabBWcO0xq5_BCtQA__seafood,Qqk-jhabBWcO0xq5_BCtQA,New Orleans Oyster Festival,Seafood,Qqk-jhabBWcO0xq5_BCtQA,Seafood,29.9534309,-90.0628737,1380.946107,-338.387124,New Orleans,LA,4.0,19,1,1,true,false,true,true,beer_and_wine,no,casual,
g2jeKyXYwHUaiop2UPOFXQ__coffee_and_tea,g2jeKyXYwHUaiop2UPOFXQ,French Truck Coffee,Coffee & Tea,g2jeKyXYwHUaiop2UPOFXQ,Coffee & Tea,29.9392954,-90.0709803,599.952768,-1910.181345,New Orleans,LA,4.5,297,1,2,true,true,true,false,none,no,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""7:0-18:0"", ""Wednesday"": ""7:0-14:0"", ""Thursday"": ""7:0-18:0"", ""Friday"": ""7:0-14:0"", ""Saturday"": ""8:0-18:0"", ""Sunday"": ""7:0-14:0""}"
JhpRI9m71ybWHkAqRdL0Tg__southern,JhpRI9m71ybWHkAqRdL0Tg,The Avenue Pub,Southern,JhpRI9m71ybWHkAqRdL0Tg,Southern,29.9369433,-90.0768556,33.929573,-2171.718890,New Orleans,LA,4.0,450,1,2,true,false,true,,full_bar,free,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:0-0:0"", ""Wednesday"": ""10:0-0:0"", ""Thursday"": ""10:0-0:0"", ""Friday"": ""10:0-1:0"", ""Saturday"": ""10:0-1:0""}"
htx6Uime2SkiE-zC7hxb-g__cafes,htx6Uime2SkiE-zC7hxb-g,Justine,Cafes,htx6Uime2SkiE-zC7hxb-g,Cafes,29.9540520,-90.0671730,966.747945,-269.320024,New Orleans,LA,4.0,313,1,3,true,true,true,false,full_bar,free,classy,"{""Monday"": ""17:0-21:30"", ""Tuesday"": ""17:0-21:30"", ""Wednesday"": ""17:0-21:30"", ""Thursday"": ""17:0-21:30"", ""Friday"": ""17:0-22:30"", ""Saturday"": ""17:0-22:30"", ""Sunday"": ""17:0-21:30""}"
gQmEcvAAy-DplsK34e8ECQ__coffee_and_tea,gQmEcvAAy-DplsK34e8ECQ,La Divina Gelateria,Coffee & Tea,gQmEcvAAy-DplsK34e8ECQ,Coffee & Tea,29.9543564,-90.0775094,-29.060545,-235.472241,New Orleans,LA,2.5,14,0,1,true,false,false,true,none,free,,"{""Monday"": ""11:0-0:0"", ""Tuesday"": ""11:0-0:0"", ""Wednesday"": ""11:0-0:0"", ""Thursday"": ""11:0-0:0"", ""Friday"": ""11:0-2:0"", ""Saturday"": ""11:0-2:0"", ""Sunday"": ""11:0-22:0""}"
3vhljSbG_DBz0qTI-D9F_Q__american_(new),3vhljSbG_DBz0qTI-D9F_Q,Sara's Bistro,American (New),3vhljSbG_DBz0qTI-D9F_Q,American (New),29.9451378,-90.1340711,-5478.213157,-1260.535208,New Orleans,LA,3.5,28,0,3,true,false,true,false,full_bar,no,classy|intimate|romantic,"{""Tuesday"": ""17:30-22:30"", ""Wednesday"": ""17:30-22:30"", ""Thursday"": ""17:30-22:30"", ""Friday"": ""17:30-22:30"", ""Saturday"": ""17:30-22:30""}"
nHsoeVL1dXs9ZNjmdrlPuA__coffee_and_tea,nHsoeVL1dXs9ZNjmdrlPuA,Church Alley Coffee Bar,Coffee & Tea,nHsoeVL1dXs9ZNjmdrlPuA,Coffee & Tea,29.9759566,-90.1021466,-2402.604214,2166.358994,New Orleans,LA,4.0,72,1,2,true,,true,,,free,,"{""Monday"": ""7:30-14:0"", ""Tuesday"": ""7:30-15:0"", ""Wednesday"": ""7:30-14:0"", ""Thursday"": ""7:30-14:0"", ""Friday"": ""7:30-14:0"", ""Saturday"": ""7:30-14:0"", ""Sunday"": ""7:30-14:0""}"
Z0pk2jAFx6E4AlNLqSEJtw__cocktail_bars,Z0pk2jAFx6E4AlNLqSEJtw,Sarsaparilla,Cocktail Bars,Z0pk2jAFx6E4AlNLqSEJtw,Cocktail Bars,29.9458299,-90.1349376,-5561.689518,-1183.576615,New Orleans,LA,5.0,9,0,2,true,false,true,false,full_bar,,,"{""Tuesday"": ""7:0-23:30""}"
vxVpJAs2pT42tkFJ06U9-A__cocktail_bars,vxVpJAs2pT42tkFJ06U9-A,Poydras & Peters,Cocktail Bars,vxVpJAs2pT42tkFJ06U9-A,Cocktail Bars,29.9481535,-90.0660329,1076.585003,-925.203370,New Orleans,LA,3.5,21,1,2,true,false,false,,full_bar,free,classy,"{""Wednesday"": ""15:0-23:0"", ""Thursday"": ""11:0-20:0"", ""Friday"": ""15:0-23:0"", ""Saturday"": ""15:0-23:0"", ""Sunday"": ""15:0-23:0""}"
g7uv5VJ645cCh0ofch6KTQ__american_(traditional),g7uv5VJ645cCh0ofch6KTQ,Diamond Street Bar & Grill,American (Traditional),g7uv5VJ645cCh0ofch6KTQ,American (Traditional),29.9421944,-90.0659545,1084.138201,-1587.826807,New Orleans,LA,4.5,303,1,2,true,false,true,true,full_bar,free,casual,"{""Monday"": ""0:0-0:0"", ""Wednesday"": ""17:0-21:0"", ""Thursday"": ""12:0-21:0"", ""Friday"": ""12:0-21:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-21:0""}"
ys7yho1IoE9hj_i-g4DeJg__cocktail_bars,ys7yho1IoE9hj_i-g4DeJg,El Paso Mexican Grill,Cocktail Bars,ys7yho1IoE9hj_i-g4DeJg,Cocktail Bars,29.9242835,-90.0136980,6118.523976,-3579.432415,New Orleans,LA,3.0,105,0,2,true,true,true,true,full_bar,free,casual,"{""Monday"": ""10:30-22:0"", ""Tuesday"": ""10:30-22:0"", ""Wednesday"": ""10:30-22:0"", ""Thursday"": ""10:30-22:0"", ""Friday"": ""10:30-23:0"", ""Saturday"": ""10:30-23:0"", ""Sunday"": ""10:30-22:0""}"
UvMbtn9JNpmd6VADusTV3Q__cafes,UvMbtn9JNpmd6VADusTV3Q,Pressed,Cafes,UvMbtn9JNpmd6VADusTV3Q,Cafes,29.9438929,-90.0726975,434.517768,-1398.961963,New Orleans,LA,4.0,19,0,2,true,true,false,true,none,no,casual,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""7:0-15:0"", ""Wednesday"": ""7:0-15:0"", ""Thursday"": ""7:0-15:0"", ""Friday"": ""7:0-15:0""}"
Ra9zH1CBYtAC6vMfKYsHew__cocktail_bars,Ra9zH1CBYtAC6vMfKYsHew,El Gato Negro,Cocktail Bars,Ra9zH1CBYtAC6vMfKYsHew,Cocktail Bars,30.0048338,-90.1123071,-3381.470000,5377.366302,New Orleans,LA,3.5,319,1,2,true,true,false,true,full_bar,no,casual,"{""Monday"": ""17:0-21:0"", ""Tuesday"": ""17:0-21:0"", ""Wednesday"": ""17:0-21:0"", ""Thursday"": ""17:0-21:0"", ""Friday"": ""17:0-22:0"", ""Saturday"": ""17:0-22:0"", ""Sunday"": ""17:0-21:0""}"
p4Nex0wu0_CJb_YGyEWglQ__specialty_food,p4Nex0wu0_CJb_YGyEWglQ,The Daily Beet,Specialty Food,p4Nex0wu0_CJb_YGyEWglQ,Specialty Food,29.9693909,-90.0521636,2412.753125,1436.290193,New Orleans,LA,4.5,46,0,2,true,,,,,free,,"{""Monday"": ""9:0-22:0"", ""Tuesday"": ""9:0-22:0"", ""Wednesday"": ""9:0-22:0"", ""Thursday"": ""9:0-22:0"", ""Friday"": ""9:0-22:0"", ""Saturday"": ""9:0-22:0"", ""Sunday"": ""9:0-22:0""}"
oNedLfHFuZlWCeviJkdhmg__fitness_and_instruction,oNedLfHFuZlWCeviJkdhmg,Lagniappe Fitness,Fitness & Instruction,oNedLfHFuZlWCeviJkdhmg,Fitness & Instruction,29.9697806,-90.0846787,-719.750708,1479.622915,New Orleans,LA,4.5,7,1,,,,,,,,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""14:30-19:30"", ""Wednesday"": ""14:30-19:30"", ""Thursday"": ""8:0-11:0"", ""Friday"": ""14:30-19:30"", ""Saturday"": ""9:0-11:15""}"
