instance_id,business_id,name,Feature,InstanceID,category,latitude,longitude,X,Y,city,state,stars,review_count,is_open,price,takeout,delivery,outdoor_seating,good_for_kids,alcohol,wifi,ambience,hours
IMVCi-j2InXt_dJn5mnxEg__vietnamese,IMVCi-j2InXt_dJn5mnxEg,Lola's Cafe,Vietnamese,IMVCi-j2InXt_dJn5mnxEg,Vietnamese,39.9562529,-75.1559080,-141.916704,-2107.046438,Philadelphia,PA,4.5,25,0,1,true,false,false,true,none,free,,"{""Tuesday"": ""11:0-19:0"", ""Wednesday"": ""11:0-19:0"", ""Thursday"": ""11:0-19:0"", ""Friday"": ""11:0-19:0"", ""Saturday"": ""11:0-19:0"", ""Sunday"": ""11:0-19:0""}"
PiFqvShE4ioCeyF7bhHwDQ__grocery,PiFqvShE4ioCeyF7bhHwDQ,ALDI,Grocery,PiFqvShE4ioCeyF7bhHwDQ,Grocery,40.0853388,-75.0458922,9232.672648,12246.670570,Philadelphia,PA,4.5,9,1,2,false,true,,,,,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""8:0-20:0"", ""Wednesday"": ""8:0-20:0"", ""Thursday"": ""8:0-20:0"", ""Friday"": ""8:0-19:0"", ""Saturday"": ""8:0-20:0"", ""Sunday"": ""8:0-20:0""}"
TiYGVQxNQ-wkr63o0JwaEA__bakeries,TiYGVQxNQ-wkr63o0JwaEA,Haegeles Bakery,Bakeries,TiYGVQxNQ-wkr63o0JwaEA,Bakeries,40.0263317,-75.0572246,8267.024110,5685.371351,Philadelphia,PA,5.0,45,1,1,true,true,,,,,,"{""Tuesday"": ""7:0-17:0"", ""Wednesday"": ""7:0-17:0"", ""Thursday"": ""7:0-17:0"", ""Friday"": ""7:0-17:0"", ""Saturday"": ""7:0-16:0""}"
I4Szupt_YHzR9dczcNzfeA__american_(new),I4Szupt_YHzR9dczcNzfeA,The El Bar,American (New),I4Szupt_YHzR9dczcNzfeA,American (New),39.9717648,-75.1354975,1597.288537,-382.199473,Philadelphia,PA,4.0,160,1,1,true,false,true,false,full_bar,no,divey,"{""Monday"": ""16:0-19:0"", ""Tuesday"": ""16:0-19:0"", ""Wednesday"": ""16:0-19:0"", ""Thursday"": ""16:0-19:0"", ""Friday"": ""16:0-19:0"", ""Saturday"": ""16:0-19:0"", ""Sunday"": ""16:0-19:0""}"
-xV7ESuXJglzA_kdd8a7Mw__fitness_and_instruction,-xV7ESuXJglzA_kdd8a7Mw,Sweat Fitness,Fitness & Instruction,-xV7ESuXJglzA_kdd8a7Mw,Fitness & Instruction,39.9548465,-75.1642664,-854.146835,-2263.431199,Philadelphia,PA,2.5,87,0,,,,,false,,,,"{""Monday"": ""5:0-23:0"", ""Tuesday"": ""5:0-23:0"", ""Wednesday"": ""5:0-23:0"", ""Thursday"": ""5:0-23:0"", ""Friday"": ""5:0-21:0"", ""Saturday"": ""8:0-17:0"", ""Sunday"": ""8:0-17:0""}"
CqwPurpyPzwGs9chhrUc3Q__bakeries,CqwPurpyPzwGs9chhrUc3Q,Paris Baguette,Bakeries,CqwPurpyPzwGs9chhrUc3Q,Bakeries,39.9344835,-75.1549941,-64.042097,-4527.696617,Philadelphia,PA,4.5,25,1,2,true,true,,,,free,,"{""Monday"": ""9:0-19:0"", ""Tuesday"": ""9:0-19:0"", ""Wednesday"": ""9:0-19:0"", ""Thursday"": ""9:0-19:0"", ""Friday"": ""9:0-19:0"", ""Saturday"": ""9:0-19:0"", ""Sunday"": ""9:0-19:0""}"
hxPnlWZmirx7neooZykmtg__american_(traditional),hxPnlWZmirx7neooZykmtg,Sutton's,American (Traditional),hxPnlWZmirx7neooZykmtg,American (Traditional),39.9771594,-75.1436727,900.664907,217.654352,Philadelphia,PA,5.0,74,1,2,true,false,true,,full_bar,free,casual|romantic|trendy,"{""Wednesday"": ""16:0-22:0"", ""Thursday"": ""16:0-22:0"", ""Friday"": ""14:0-23:0"", ""Saturday"": ""13:0-23:0"", ""Sunday"": ""12:15-13:0""}"
-t5dx3X0O63jCUuFEd-FcA__seafood,-t5dx3X0O63jCUuFEd-FcA,The Palm Philadelphia,Seafood,-t5dx3X0O63jCUuFEd-FcA,Seafood,39.9490779,-75.1648579,-904.549319,-2904.871139,Philadelphia,PA,3.5,205,0,3,true,false,false,false,full_bar,free,classy,"{""Monday"": ""11:30-22:0"", ""Tuesday"": ""11:30-22:0"", ""Wednesday"": ""11:30-22:0"", ""Thursday"": ""11:30-22:0"", ""Friday"": ""11:30-23:0"", ""Saturday"": ""16:0-23:0"", ""Sunday"": ""16:0-21:0""}"
Qw7tz-UkPrpXaVidWuab4Q__american_(new),Qw7tz-UkPrpXaVidWuab4Q,Philadelphia Museum of Art,American (New),Qw7tz-UkPrpXaVidWuab4Q,American (New),39.9655730,-75.1809690,-2277.397097,-1070.697171,Philadelphia,PA,4.5,767,1,2,,false,,true,,free,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""10:0-17:0"", ""Wednesday"": ""10:0-17:0"", ""Thursday"": ""10:0-17:0"", ""Friday"": ""10:0-15:0"", ""Saturday"": ""10:0-17:0"", ""Sunday"": ""10:0-17:0""}"
IGxrAQcqw8Mr1x9WLXQsNA__american_(traditional),IGxrAQcqw8Mr1x9WLXQsNA,Hawthornes Biercafé,American (Traditional),IGxrAQcqw8Mr1x9WLXQsNA,American (Traditional),39.9410364,-75.1608686,-564.615880,-3799.046376,Philadelphia,PA,4.0,716,1,2,true,true,true,true,full_bar,free,casual|classy,"{""Monday"": ""9:0-17:0"", ""Wednesday"": ""9:0-22:0"", ""Thursday"": ""9:0-22:0"", ""Friday"": ""9:0-22:0"", ""Saturday"": ""9:0-22:0"", ""Sunday"": ""9:0-21:0""}"
aKZrfLHwqOMlYcDYDy_OEQ__breakfast_and_brunch,aKZrfLHwqOMlYcDYDy_OEQ,The Bagel Hut,Breakfast & Brunch,aKZrfLHwqOMlYcDYDy_OEQ,Breakfast & Brunch,39.9803090,-75.1562740,-173.104040,567.873532,Philadelphia,PA,4.5,32,1,1,true,false,true,true,none,no,,"{""Monday"": ""6:30-14:0"", ""Tuesday"": ""6:30-14:0"", ""Wednesday"": ""6:30-14:0"", ""Thursday"": ""6:30-14:0"", ""Friday"": ""6:30-14:0"", ""Saturday"": ""9:0-14:0""}"
Ko7mOX4Kqm3MeGKA81DZDw__specialty_food,Ko7mOX4Kqm3MeGKA81DZDw,Godshall's Poultry,Specialty Food,Ko7mOX4Kqm3MeGKA81DZDw,Specialty Food,39.9531593,-75.1590984,-413.774836,-2451.039538,Philadelphia,PA,4.5,20,1,2,true,true,,,,,,"{""Monday"": ""8:0-16:0"", ""Tuesday"": ""8:0-16:0"", ""Wednesday"": ""8:0-16:0"", ""Thursday"": ""8:0-16:0"", ""Friday"": ""8:0-16:0"", ""Saturday"": ""8:0-16:0""}"
s59By5sG7zK4yKBFA7ZpSg__grocery,s59By5sG7zK4yKBFA7ZpSg,Khmer Market,Grocery,s59By5sG7zK4yKBFA7ZpSg,Grocery,39.9299071,-75.1548818,-54.472868,-5036.569783,Philadelphia,PA,4.0,5,1,1,true,,,,,,,
j-WKXu1uJbB2AvY09we9ZA__cheesesteaks,j-WKXu1uJbB2AvY09we9ZA,Lorenzo's Pizza,Cheesesteaks,j-WKXu1uJbB2AvY09we9ZA,Cheesesteaks,39.9388819,-75.1579891,-319.249941,-4038.614687,Philadelphia,PA,3.5,107,1,1,true,true,true,true,none,no,casual,"{""Monday"": ""12:0-17:0"", ""Tuesday"": ""11:0-17:0"", ""Wednesday"": ""11:0-19:0"", ""Thursday"": ""11:0-19:0"", ""Friday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:0"", ""Sunday"": ""12:0-17:0""}"
kC6C9mqUq_hMUYZZ-5kKWA__american_(traditional),kC6C9mqUq_hMUYZZ-5kKWA,CJ & Eck's,American (Traditional),kC6C9mqUq_hMUYZZ-5kKWA,American (Traditional),40.0254090,-75.2129680,-5004.073489,5582.771650,Philadelphia,PA,4.0,52,1,2,true,true,true,false,full_bar,free,divey,"{""Monday"": ""12:0-20:0"", ""Tuesday"": ""12:0-20:0"", ""Wednesday"": ""12:0-20:0"", ""Thursday"": ""12:0-20:0"", ""Friday"": ""12:0-20:0"", ""Saturday"": ""12:0-20:0"", ""Sunday"": ""12:0-20:0""}"
qbt1zCsv5aDQoGGjTfbV2A__american_(new),qbt1zCsv5aDQoGGjTfbV2A,Dock Street Cafe,American (New),qbt1zCsv5aDQoGGjTfbV2A,American (New),39.9097834,-75.2205579,-5650.818736,-7274.226219,Philadelphia,PA,3.0,5,1,,true,true,,,,,,"{""Monday"": ""20:0-0:0"", ""Tuesday"": ""20:0-0:0"", ""Wednesday"": ""20:0-0:0"", ""Thursday"": ""20:0-0:0"", ""Friday"": ""20:0-0:0"", ""Sunday"": ""20:0-0:0""}"
Rrd1WEcFWYRH85HdH7srHA__breakfast_and_brunch,Rrd1WEcFWYRH85HdH7srHA,The Bagel Factory on Independence Square,Breakfast & Brunch,Rrd1WEcFWYRH85HdH7srHA,Breakfast & Brunch,39.9475210,-75.1502017,344.324538,-3077.990759,Philadelphia,PA,2.5,34,0,1,true,true,false,true,none,free,casual,"{""Monday"": ""6:0-16:0"", ""Tuesday"": ""6:0-16:0"", ""Wednesday"": ""6:0-16:0"", ""Thursday"": ""6:0-16:0"", ""Friday"": ""6:0-16:0""}"
MHBuGL3Xo4Ud6kf8yKPYZQ__desserts,MHBuGL3Xo4Ud6kf8yKPYZQ,Rita's Italian Ice,Desserts,MHBuGL3Xo4Ud6kf8yKPYZQ,Desserts,39.9182896,-75.1807023,-2254.671243,-6328.378627,Philadelphia,PA,3.5,12,1,1,false,,,,,no,,"{""Monday"": ""12:0-21:0"", ""Tuesday"": ""12:0-21:0"", ""Wednesday"": ""12:0-21:0"", ""Thursday"": ""12:0-21:0"", ""Friday"": ""12:0-21:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-21:0""}"
f8d5NwkN4F2-mpx4MMDf3g__italian,f8d5NwkN4F2-mpx4MMDf3g,Capogiro Gelato,Italian,f8d5NwkN4F2-mpx4MMDf3g,Italian,39.9293460,-75.1638674,-820.147526,-5098.961342,Philadelphia,PA,4.0,95,0,1,true,true,true,,full_bar,free,,"{""Friday"": ""12:0-23:0"", ""Saturday"": ""12:0-23:0"", ""Sunday"": ""12:0-22:0""}"
W5Xn1-IYuMf_0ZimpRs_LA__breakfast_and_brunch,W5Xn1-IYuMf_0ZimpRs_LA,Wawa,Breakfast & Brunch,W5Xn1-IYuMf_0ZimpRs_LA,Breakfast & Brunch,39.9965250,-75.0744153,6802.182213,2371.012953,Philadelphia,PA,3.5,12,1,1,true,true,false,true,none,free,,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""0:0-0:0"", ""Wednesday"": ""0:0-0:0"", ""Thursday"": ""0:0-0:0"", ""Friday"": ""0:0-0:0"", ""Saturday"": ""0:0-0:0"", ""Sunday"": ""0:0-0:0""}"
6JeOgP-NpUedS4u5Iz3qlA__seafood,6JeOgP-NpUedS4u5Iz3qlA,Ocean Harmony,Seafood,6JeOgP-NpUedS4u5Iz3qlA,Seafood,39.9554449,-75.1556214,-117.495146,-2196.892063,Philadelphia,PA,4.0,26,0,2,true,true,,true,none,free,,"{""Monday"": ""16:0-2:0"", ""Wednesday"": ""16:0-2:0"", ""Thursday"": ""16:0-2:0"", ""Friday"": ""16:0-2:0"", ""Saturday"": ""16:0-2:0"", ""Sunday"": ""16:0-2:0""}"
N2j1caPRBMk34IEKqtGLSA__seafood,N2j1caPRBMk34IEKqtGLSA,Bar 210,Seafood,N2j1caPRBMk34IEKqtGLSA,Seafood,39.9497050,-75.1729320,-1592.553877,-2835.140704,Philadelphia,PA,4.5,6,1,4,true,true,false,,full_bar,,classy,"{""Monday"": ""11:0-22:0"", ""Tuesday"": ""11:0-22:0"", ""Wednesday"": ""11:0-22:0"", ""Thursday"": ""11:0-22:0"", ""Friday"": ""11:0-22:0"", ""Saturday"": ""11:0-22:0"", ""Sunday"": ""11:0-22:0""}"
n-Ff-FPW-9lQfBRTPxNeCA__vietnamese,n-Ff-FPW-9lQfBRTPxNeCA,Pho Cyclo Cafe,Vietnamese,n-Ff-FPW-9lQfBRTPxNeCA,Vietnamese,39.9237701,-75.1701907,-1358.964140,-5718.973990,Philadelphia,PA,4.0,71,1,2,true,true,false,true,none,no,casual,"{""Monday"": ""10:0-22:0"", ""Tuesday"": ""10:0-22:0"", ""Wednesday"": ""10:0-22:0"", ""Thursday"": ""10:0-22:0"", ""Friday"": ""10:0-22:0"", ""Saturday"": ""10:0-22:0"", ""Sunday"": ""10:0-22:0""}"
w9GI3f5z_I3h1FvJo0oc8A__sandwiches,w9GI3f5z_I3h1FvJo0oc8A,Hemo's,Sandwiches,w9GI3f5z_I3h1FvJo0oc8A,Sandwiches,39.9509733,-75.1970618,-3648.688396,-2694.117221,Philadelphia,PA,4.0,67,1,1,true,false,false,true,none,no,casual,"{""Monday"": ""9:0-15:30"", ""Tuesday"": ""9:0-15:30"", ""Wednesday"": ""9:0-15:30"", ""Thursday"": ""9:0-15:30"", ""Friday"": ""9:0-15:30""}"
B4TDjoUs9zAhNKErLsHkxw__american_(traditional),B4TDjoUs9zAhNKErLsHkxw,Eddie's Grilled Cheese,American (Traditional),B4TDjoUs9zAhNKErLsHkxw,American (Traditional),40.0250825,-75.2221247,-5784.327801,5546.466457,Philadelphia,PA,1.5,11,0,3,true,true,false,false,none,no,,
mgyfnz2juUJN4Pj42HLMiQ__breakfast_and_brunch,mgyfnz2juUJN4Pj42HLMiQ,Argan Moroccan Cuisine,Breakfast & Brunch,mgyfnz2juUJN4Pj42HLMiQ,Breakfast & Brunch,39.9504955,-75.1691344,-1268.955444,-2747.240993,Philadelphia,PA,4.0,69,0,1,true,false,false,true,beer_and_wine,no,casual,"{""Monday"": ""10:0-15:0"", ""Tuesday"": ""10:0-22:0"", ""Wednesday"": ""10:0-22:0"", ""Thursday"": ""10:0-22:0"", ""Friday"": ""10:0-22:0"", ""Saturday"": ""10:0-22:0"", ""Sunday"": ""9:0-21:0""}"
FWTkrjnoIVJ4UiUWUVDi-Q__bakeries,FWTkrjnoIVJ4UiUWUVDi-Q,Happy Bread Cafe,Bakeries,FWTkrjnoIVJ4UiUWUVDi-Q,Bakeries,40.0359154,-75.1742697,-1706.542184,6751.029228,Philadelphia,PA,4.0,13,0,1,true,false,false,true,,free,,"{""Monday"": ""7:0-19:0"", ""Tuesday"": ""7:0-19:0"", ""Wednesday"": ""7:0-19:0"", ""Thursday"": ""7:0-19:0"", ""Friday"": ""7:0-19:0"", ""Saturday"": ""7:0-19:0"", ""Sunday"": ""10:0-17:0""}"
s-Ff-8M5-AR-5jl59lCj1w__american_(new),s-Ff-8M5-AR-5jl59lCj1w,Xfinity Live! Philadelphia,American (New),s-Ff-8M5-AR-5jl59lCj1w,American (New),39.9044485,-75.1696318,-1311.342851,-7867.440863,Philadelphia,PA,3.0,361,1,2,true,,true,false,full_bar,free,casual,"{""Monday"": ""11:0-2:0"", ""Tuesday"": ""11:0-2:0"", ""Wednesday"": ""11:0-2:0"", ""Thursday"": ""11:0-2:0"", ""Friday"": ""11:0-2:0"", ""Saturday"": ""11:0-2:0"", ""Sunday"": ""11:0-2:0""}"
9pr6rI87hZTCIAnFGNnvzQ__coffee_and_tea,9pr6rI87hZTCIAnFGNnvzQ,Cafe Walnut,Coffee & Tea,9pr6rI87hZTCIAnFGNnvzQ,Coffee & Tea,39.9481240,-75.1528210,121.130579,-3010.940126,Philadelphia,PA,4.5,128,1,1,true,false,true,true,none,free,casual,"{""Monday"": ""7:0-18:0"", ""Tuesday"": ""7:0-18:0"", ""Wednesday"": ""7:0-18:0"", ""Thursday"": ""7:0-18:0"", ""Friday"": ""7:0-18:0"", ""Saturday"": ""8:0-18:0"", ""Sunday"": ""8:0-18:0""}"
Eni8nf_49XDbzEmaaCOQjw__seafood,Eni8nf_49XDbzEmaaCOQjw,Pizano's Brick Oven Pizzeria And Grill,Seafood,Eni8nf_49XDbzEmaaCOQjw,Seafood,39.9772530,-75.1593270,-433.254139,228.061367,Philadelphia,PA,2.0,27,0,1,true,true,false,true,none,free,,"{""Monday"": ""11:0-2:0"", ""Tuesday"": ""11:0-2:0"", ""Wednesday"": ""11:0-2:0"", ""Thursday"": ""11:0-3:0"", ""Friday"": ""11:0-3:0"", ""Saturday"": ""11:0-3:0"", ""Sunday"": ""12:0-0:0""}"
H3B6ZCjtQURr0iWBXYmYzg__vietnamese,H3B6ZCjtQURr0iWBXYmYzg,Pho Washington,Vietnamese,H3B6ZCjtQURr0iWBXYmYzg,Vietnamese,39.9344835,-75.1549941,-64.042097,-4527.696617,Philadelphia,PA,4.0,30,1,,true,true,,,,,,"{""Monday"": ""9:0-21:0"", ""Tuesday"": ""9:0-21:0"", ""Wednesday"": ""9:0-21:0"", ""Thursday"": ""9:0-21:0"", ""Friday"": ""9:0-21:0"", ""Saturday"": ""9:0-21:0"", ""Sunday"": ""9:0-21:0""}"
e85sw6dE3jNu697Hb3BskQ__coffee_and_tea,e85sw6dE3jNu697Hb3BskQ,Dunkin',Coffee & Tea,e85sw6dE3jNu697Hb3BskQ,Coffee & Tea,39.9582413,-75.2082353,-4600.793969,-1885.946140,Philadelphia,PA,2.0,12,1,1,true,true,false,true,,free,,"{""Monday"": ""4:0-22:0"", ""Tuesday"": ""4:0-22:0"", ""Wednesday"": ""4:0-22:0"", ""Thursday"": ""4:0-22:0"", ""Friday"": ""4:0-22:0"", ""Saturday"": ""4:0-22:0"", ""Sunday"": ""4:0-22:0""}"
yjYOdci9mTeZphr-WD3H9Q__burgers,yjYOdci9mTeZphr-WD3H9Q,Lil' Java Philly,Burgers,yjYOdci9mTeZphr-WD3H9Q,Burgers,39.9215339,-75.1767749,-1920.013993,-5967.628695,Philadelphia,PA,4.5,34,0,1,true,true,false,true,none,free,casual,
lHu1ObJBD8IWLJGUpk87QQ__american_(new),lHu1ObJBD8IWLJGUpk87QQ,Vino Volo,American (New),lHu1ObJBD8IWLJGUpk87QQ,American (New),39.8780119,-75.2394390,-7259.702718,-10807.056429,Philadelphia,PA,3.5,108,1,2,,,false,false,beer_and_wine,free,casual|classy,"{""Monday"": ""7:0-22:30"", ""Tuesday"": ""7:0-22:30"", ""Wednesday"": ""7:0-22:30"", ""Thursday"": ""7:0-22:30"", ""Friday"": ""7:0-22:30"", ""Saturday"": ""7:0-22:30"", ""Sunday"": ""7:0-22:30""}"
5m7bO2jAln0hygX7-Y72bQ__vietnamese,5m7bO2jAln0hygX7-Y72bQ,Ga Vang,Vietnamese,5m7bO2jAln0hygX7-Y72bQ,Vietnamese,39.9344835,-75.1549941,-64.042097,-4527.696617,Philadelphia,PA,3.0,5,0,,true,,,true,,,,"{""Monday"": ""10:0-21:30"", ""Tuesday"": ""10:0-21:30"", ""Wednesday"": ""10:0-21:30"", ""Thursday"": ""10:0-21:30"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-23:0""}"
fPjjGmgDMGstcYJcH4K19w__bakeries,fPjjGmgDMGstcYJcH4K19w,Panera Bread,Bakeries,fPjjGmgDMGstcYJcH4K19w,Bakeries,39.9538122,-75.2028403,-4141.079005,-2378.440270,Philadelphia,PA,2.5,31,1,2,true,true,true,,none,free,,"{""Monday"": ""7:0-20:0"", ""Tuesday"": ""7:0-20:0"", ""Wednesday"": ""7:0-20:0"", ""Thursday"": ""7:0-20:0"", ""Friday"": ""7:0-20:0"", ""Saturday"": ""7:0-20:0"", ""Sunday"": ""7:0-20:0""}"
oyA87-Q_vqnmxVOn_auJQQ__chinese,oyA87-Q_vqnmxVOn_auJQQ,Spice C,Chinese,oyA87-Q_vqnmxVOn_auJQQ,Chinese,39.9543751,-75.1559290,-143.706141,-2315.848560,Philadelphia,PA,4.0,453,1,2,true,,false,true,none,no,casual,"{""Monday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-21:30"", ""Saturday"": ""11:0-21:30"", ""Sunday"": ""11:0-21:0""}"
6ajnOk0GcY9xbb5Ocaw8Gw__italian,6ajnOk0GcY9xbb5Ocaw8Gw,Barbuzzo,Italian,6ajnOk0GcY9xbb5Ocaw8Gw,Italian,39.9500070,-75.1621577,-674.461767,-2801.559789,Philadelphia,PA,4.5,2893,1,2,true,true,true,false,full_bar,no,classy|trendy,"{""Monday"": ""17:0-22:0"", ""Tuesday"": ""17:0-22:0"", ""Wednesday"": ""17:0-22:0"", ""Thursday"": ""17:0-23:0"", ""Friday"": ""17:0-23:0"", ""Saturday"": ""17:0-23:0"", ""Sunday"": ""16:0-22:0""}"
h9c5p5JwhdbMFGTFDvozag__american_(new),h9c5p5JwhdbMFGTFDvozag,The Urban Cafe,American (New),h9c5p5JwhdbMFGTFDvozag,American (New),40.0170543,-75.2106773,-4808.879964,4653.770113,Philadelphia,PA,4.0,34,0,2,true,false,false,true,none,free,casual|romantic,"{""Monday"": ""17:0-21:0"", ""Tuesday"": ""17:0-21:0"", ""Wednesday"": ""17:0-21:0"", ""Thursday"": ""17:0-21:0"", ""Friday"": ""17:0-22:0"", ""Saturday"": ""17:0-22:0"", ""Sunday"": ""10:30-15:0""}"
F_p-pLonAAzzOSnTLdJMtw__bakeries,F_p-pLonAAzzOSnTLdJMtw,Frangelli's Bakery,Bakeries,F_p-pLonAAzzOSnTLdJMtw,Bakeries,39.9197110,-75.1619599,-657.606971,-6170.325940,Philadelphia,PA,4.5,161,1,1,true,true,,,,,,"{""Tuesday"": ""7:0-16:0"", ""Wednesday"": ""7:0-16:0"", ""Thursday"": ""7:0-16:0"", ""Friday"": ""7:0-16:0"", ""Saturday"": ""7:0-16:0""}"
uYZPcVLuCrnTZYmmTZMzjQ__american_(traditional),uYZPcVLuCrnTZYmmTZMzjQ,52nd Skyline Restaurant,American (Traditional),uYZPcVLuCrnTZYmmTZMzjQ,American (Traditional),39.9585731,-75.2248932,-6020.235285,-1849.051613,Philadelphia,PA,4.0,7,1,1,true,false,,true,,,,"{""Monday"": ""6:30-14:30"", ""Tuesday"": ""6:30-14:30"", ""Wednesday"": ""6:30-14:30"", ""Thursday"": ""6:30-14:30"", ""Friday"": ""6:30-14:30"", ""Saturday"": ""6:30-14:30""}"
cD_If67mFKSEKFE1BZgJCA__desserts,cD_If67mFKSEKFE1BZgJCA,Trolley Car Ice Cream Shoppe,Desserts,cD_If67mFKSEKFE1BZgJCA,Desserts,40.0656640,-75.1956120,-3525.146164,10058.929605,Philadelphia,PA,4.0,20,0,1,true,,,,,no,,"{""Monday"": ""12:0-22:0"", ""Tuesday"": ""12:0-22:0"", ""Wednesday"": ""12:0-22:0"", ""Thursday"": ""12:0-22:0"", ""Friday"": ""12:0-22:0"", ""Saturday"": ""12:0-22:0"", ""Sunday"": ""12:0-22:0""}"
iMw_LReFjEsvhFGrU1EKqQ__chinese,iMw_LReFjEsvhFGrU1EKqQ,Tasty Place,Chinese,iMw_LReFjEsvhFGrU1EKqQ,Chinese,39.9551451,-75.1574436,-272.767177,-2230.228348,Philadelphia,PA,4.0,139,0,1,true,false,false,true,none,no,casual|classy|divey,"{""Monday"": ""11:0-20:0"", ""Tuesday"": ""11:0-20:0"", ""Wednesday"": ""11:0-20:0"", ""Thursday"": ""11:0-20:0"", ""Friday"": ""11:0-20:0"", ""Saturday"": ""11:0-20:0"", ""Sunday"": ""11:0-20:0""}"
vKewfGh-UuMpDbZTbz1KeA__fast_food,vKewfGh-UuMpDbZTbz1KeA,Spice End: South Street,Fast Food,vKewfGh-UuMpDbZTbz1KeA,Fast Food,39.9420299,-75.1537867,38.842964,-3688.576833,Philadelphia,PA,4.0,26,0,1,true,true,false,true,none,free,casual,"{""Tuesday"": ""11:30-23:0"", ""Wednesday"": ""11:30-23:0"", ""Thursday"": ""11:30-23:0"", ""Friday"": ""11:30-0:0"", ""Saturday"": ""12:0-0:0"", ""Sunday"": ""12:0-23:0""}"
QS-MuBTaT5ufY22UGelWtw__coffee_and_tea,QS-MuBTaT5ufY22UGelWtw,Cornbread and Coffee,Coffee & Tea,QS-MuBTaT5ufY22UGelWtw,Coffee & Tea,40.0641988,-75.1523304,162.935243,9896.006574,Philadelphia,PA,4.5,5,0,1,true,false,true,true,none,,,"{""Monday"": ""7:30-15:0"", ""Tuesday"": ""7:30-15:0"", ""Wednesday"": ""7:30-15:0"", ""Thursday"": ""7:30-15:0"", ""Friday"": ""7:30-15:0"", ""Saturday"": ""7:30-15:0""}"
NjgeXPgv0FcdEsy-2ULWUQ__fitness_and_instruction,NjgeXPgv0FcdEsy-2ULWUQ,Club Philadelphia​,Fitness & Instruction,NjgeXPgv0FcdEsy-2ULWUQ,Fitness & Instruction,39.9485085,-75.1616073,-627.561467,-2968.185617,Philadelphia,PA,2.5,11,1,,,,,false,,,,"{""Monday"": ""17:0-1:0"", ""Tuesday"": ""17:0-1:0"", ""Wednesday"": ""17:0-1:0"", ""Thursday"": ""17:0-1:0"", ""Friday"": ""17:0-1:0"", ""Saturday"": ""17:0-1:0"", ""Sunday"": ""17:0-1:0""}"
oVwEPg-BADIFl2SlGma6jg__italian,oVwEPg-BADIFl2SlGma6jg,Burrata,Italian,oVwEPg-BADIFl2SlGma6jg,Italian,39.9339252,-75.1652431,-937.370522,-4589.772016,Philadelphia,PA,4.5,155,1,2,true,false,true,false,none,no,classy,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""17:0-21:30"", ""Wednesday"": ""17:0-21:30"", ""Thursday"": ""17:0-21:30"", ""Friday"": ""17:0-22:0"", ""Saturday"": ""17:0-22:0"", ""Sunday"": ""16:0-21:0""}"
uI8-q_D1pADZy8g1R1UP6Q__fast_food,uI8-q_D1pADZy8g1R1UP6Q,KFC,Fast Food,uI8-q_D1pADZy8g1R1UP6Q,Fast Food,40.0625592,-75.0850316,5897.553488,9713.691120,Philadelphia,PA,3.0,12,1,1,true,true,false,true,none,no,,"{""Monday"": ""10:30-23:0"", ""Tuesday"": ""10:30-23:0"", ""Wednesday"": ""10:30-23:0"", ""Thursday"": ""10:30-23:0"", ""Friday"": ""10:30-23:0"", ""Saturday"": ""10:30-23:0"", ""Sunday"": ""10:30-23:0""}"
5x0Qrz93x4msXr29NNRCkA__chinese,5x0Qrz93x4msXr29NNRCkA,Chili Szechuan,Chinese,5x0Qrz93x4msXr29NNRCkA,Chinese,39.9484970,-75.2162611,-5284.682822,-2969.464361,Philadelphia,PA,3.5,124,0,2,true,true,false,true,none,no,casual,"{""Monday"": ""11:0-22:30"", ""Tuesday"": ""11:0-22:30"", ""Wednesday"": ""11:0-22:30"", ""Thursday"": ""11:0-22:30"", ""Friday"": ""11:0-22:30"", ""Saturday"": ""11:0-22:30"", ""Sunday"": ""11:0-22:30""}"
EylVXUFlkCndr9DlGWb2yA__fast_food,EylVXUFlkCndr9DlGWb2yA,Taco Bell,Fast Food,EylVXUFlkCndr9DlGWb2yA,Fast Food,40.0423300,-75.1446000,821.652678,7464.303603,Philadelphia,PA,1.5,7,1,1,true,true,,,,,,"{""Monday"": ""10:30-1:0"", ""Tuesday"": ""10:30-1:0"", ""Wednesday"": ""10:30-1:0"", ""Thursday"": ""10:30-1:0"", ""Friday"": ""10:30-1:0"", ""Saturday"": ""10:30-1:0"", ""Sunday"": ""10:30-23:0""}"
